,Price,Time
5671,1.18378,13:22:09
5672,1.18379,13:22:10
5673,1.18380,13:22:10
5674,1.18379,13:22:10
5675,1.18380,13:22:10
5676,1.18379,13:22:10
5677,1.18378,13:22:10
5678,1.18379,13:22:10
5679,1.18378,13:22:10
5680,1.18379,13:22:10
5681,1.18377,13:22:10
5682,1.18378,13:22:11
5683,1.18379,13:22:11
5684,1.18378,13:22:11
5685,1.18379,13:22:11
5686,1.18380,13:22:11
5687,1.18379,13:22:11
5688,1.18380,13:22:11
5689,1.18379,13:22:11
5690,1.18380,13:22:11
5691,1.18379,13:22:12
5692,1.18378,13:22:12
5693,1.18380,13:22:12
5694,1.18379,13:22:12
5695,1.18380,13:22:12
5696,1.18381,13:22:12
5697,1.18380,13:22:12
5698,1.18379,13:22:12
5699,1.18380,13:22:13
5700,1.18379,13:22:14
5701,1.18379,13:22:14
5702,1.13379,13:22:14
5703,1.18380,13:22:15
5704,1.18379,13:22:15
5705,1.18381,13:22:15
5706,1.18380,13:22:15
5707,1.18382,13:22:15
5708,1.18380,13:22:16
5709,1.18381,13:22:16
5710,1.18382,13:22:16
5711,1.18381,13:22:16
5712,1.18382,13:22:16
5713,1.18381,13:22:16
5714,1.18382,13:22:17
5715,1.18383,13:22:17
5716,1.18382,13:22:17
5717,1.18386,13:22:17
5718,1.18384,13:22:17
5719,1.18385,13:22:17
5720,1.18384,13:22:17
5721,1.18385,13:22:17
5722,1.18386,13:22:17
5723,1.18387,13:22:17
5724,1.18386,13:22:17
5725,1.18385,13:22:17
5726,1.18386,13:22:17
5727,1.18385,13:22:18
5728,1.18386,13:22:18
5729,1.18387,13:22:18
5730,1.18386,13:22:19
5731,1.18387,13:22:19
5732,1.18386,13:22:19
5733,1.18387,13:22:19
5734,1.18386,13:22:19
5735,1.18387,13:22:20
5736,1.18386,13:22:20
5737,1.18385,13:22:21
5738,1.18386,13:22:21
5739,1.18385,13:22:21
5740,1.18384,13:22:21
5741,1.18385,13:22:21
5742,1.18384,13:22:21
5743,1.18385,13:22:21
5744,1.18384,13:22:21
5745,1.18385,13:22:21
5746,1.18384,13:22:21
5747,1.18383,13:22:21
5748,1.18382,13:22:21
5749,1.18381,13:22:23
5750,1.18380,13:22:26
5751,1.18381,13:22:26
5752,1.18382,13:22:26
5753,1.18381,13:22:29
5754,1.18382,13:22:29
5755,1.18383,13:22:33
5756,1.18382,13:22:33
5757,1.18384,13:22:33
5758,1.18386,13:22:33
5759,1.18387,13:22:33
5760,1.18388,13:22:33
5761,1.18387,13:22:33
5762,1.18388,13:22:33
5763,1.18387,13:22:34
5764,1.18386,13:22:38
5765,1.18387,13:22:39
5766,1.18386,13:22:40
5767,1.18383,13:22:40
5768,1.18385,13:22:40
5769,1.18382,13:22:40
5770,1.18386,13:22:40
5771,1.18382,13:22:40
5772,1.18383,13:22:40
5773,1.18380,13:22:40
5774,1.18383,13:22:40
5775,1.18382,13:22:40
5776,1.18381,13:22:40
5777,1.18382,13:22:40
5778,1.18381,13:22:40
5779,1.18380,13:22:40
5780,1.18381,13:22:40
5781,1.18382,13:22:40
5782,1.18381,13:22:40
5783,1.18380,13:22:40
5784,1.18379,13:22:41
5785,1.18380,13:22:41
5786,1.18378,13:22:42
5787,1.18380,13:22:42
5788,1.18378,13:22:43
5789,1.18380,13:22:43
5790,1.18381,13:22:43
5791,1.18380,13:22:43
5792,1.18379,13:22:43
5793,1.18380,13:22:43
5794,1.18378,13:22:43
5795,1.18377,13:22:43
5796,1.18378,13:22:43
5797,1.18377,13:22:43
5798,1.18378,13:22:43
5799,1.18376,13:22:43
5800,1.18377,13:22:44
5801,1.18378,13:22:44
5802,1.18377,13:22:44
5803,1.18376,13:22:44
5804,1.18375,13:22:44
5805,1.18376,13:22:44
5806,1.18375,13:22:45
5807,1.18373,13:22:45
5808,1.18374,13:22:45
5809,1.18373,13:22:45
5810,1.18374,13:22:45
5811,1.18375,13:22:46
5812,1.18376,13:22:46
5813,1.18375,13:22:46
5814,1.18376,13:22:46
5815,1.18375,13:22:46
5816,1.18376,13:22:46
5817,1.18375,13:22:46
5818,1.18374,13:22:46
5819,1.18375,13:22:46
5820,1.18374,13:22:46
5821,1.18376,13:22:47
5822,1.18375,13:22:47
5823,1.18374,13:22:47
5824,1.18373,13:22:47
5825,1.18374,13:22:47
5826,1.18375,13:22:48
5827,1.18374,13:22:48
5828,1.18375,13:22:48
5829,1.18373,13:22:48
5830,1.18374,13:22:48
5831,1.18373,13:22:48
5832,1.18367,13:22:48
5833,1.18363,13:22:48
5834,1.18364,13:22:48
5835,1.18365,13:22:48
5836,1.18367,13:22:48
5837,1.18364,13:22:48
5838,1.18362,13:22:48
5839,1.18363,13:22:48
5840,1.18362,13:22:48
5841,1.18361,13:22:48
5842,1.18360,13:22:48
5843,1.18361,13:22:48
5844,1.18360,13:22:48
5845,1.18359,13:22:49
5846,1.18361,13:22:49
5847,1.18360,13:22:49
5848,1.18361,13:22:49
5849,1.18360,13:22:49
5850,1.18358,13:22:49
5851,1.18360,13:22:49
5852,1.18361,13:22:49
5853,1.18360,13:22:49
5854,1.18361,13:22:49
5855,1.18362,13:22:49
5856,1.18361,13:22:49
5857,1.18362,13:22:49
5858,1.18363,13:22:49
5859,1.18362,13:22:49
5860,1.18361,13:22:49
5861,1.18363,13:22:49
5862,1.18362,13:22:49
5863,1.18364,13:22:49
5864,1.18363,13:22:49
5865,1.18362,13:22:49
5866,1.18361,13:22:49
5867,1.18362,13:22:49
5868,1.18361,13:22:49
5869,1.18360,13:22:49
5870,1.18362,13:22:50
5871,1.18363,13:22:50
5872,1.18362,13:22:51
5873,1.18361,13:22:51
5874,1.18362,13:22:51
5875,1.18363,13:22:51
5876,1.18362,13:22:51
5877,1.18361,13:22:51
5878,1.18360,13:22:51
5879,1.18361,13:22:51
5880,1.18360,13:22:51
5881,1.18359,13:22:51
5882,1.18361,13:22:51
5883,1.18360,13:22:51
5884,1.18361,13:22:51
5885,1.18362,13:22:51
5886,1.18361,13:22:51
5887,1.18360,13:22:52
5888,1.18361,13:22:52
5889,1.18360,13:22:53
5890,1.18361,13:22:53
5891,1.18362,13:22:53
5892,1.18363,13:22:53
5893,1.18362,13:22:53
5894,1.18363,13:22:53
5895,1.18362,13:22:53
5896,1.18363,13:22:53
5897,1.18364,13:22:53
5898,1.18363,13:22:53
5899,1.18364,13:22:53
5900,1.18362,13:22:53
5901,1.18363,13:22:53
5902,1.18364,13:22:54
5903,1.18365,13:22:54
5904,1.18366,13:22:54
5905,1.18365,13:22:54
5906,1.18366,13:22:54
5907,1.18367,13:22:54
5908,1.18366,13:22:54
5909,1.18367,13:22:55
5910,1.18366,13:22:55
5911,1.18368,13:22:55
5912,1.18367,13:22:55
5913,1.18366,13:22:55
5914,1.18367,13:22:55
5915,1.18368,13:22:55
5916,1.18369,13:22:55
5917,1.18370,13:22:55
5918,1.18369,13:22:55
5919,1.18370,13:22:55
5920,1.18369,13:22:55
5921,1.18370,13:22:55
5922,1.18368,13:22:55
5923,1.18370,13:22:55
5924,1.18369,13:22:55
5925,1.18368,13:22:55
5926,1.18369,13:22:55
5927,1.18370,13:22:56
5928,1.18369,13:22:56
5929,1.18370,13:22:56
5930,1.18369,13:22:56
5931,1.18368,13:22:56
5932,1.18367,13:22:56
5933,1.18366,13:22:56
5934,1.18365,13:22:56
5935,1.18366,13:22:56
5936,1.18365,13:22:56
5937,1.18366,13:22:56
5938,1.18365,13:22:56
5939,1.18366,13:22:56
5940,1.18365,13:22:56
5941,1.18366,13:22:56
5942,1.18365,13:22:57
5943,1.18366,13:22:57
5944,1.18365,13:22:57
5945,1.18364,13:22:57
5946,1.18365,13:22:57
5947,1.18363,13:22:58
5948,1.18364,13:22:58
5949,1.18362,13:22:58
5950,1.18363,13:22:58
5951,1.18362,13:22:58
5952,1.18361,13:22:58
5953,1.18362,13:22:58
5954,1.18361,13:22:58
5955,1.18362,13:22:58
5956,1.18364,13:22:58
5957,1.18365,13:22:58
5958,1.18364,13:22:58
5959,1.18365,13:22:58
5960,1.18366,13:22:58
5961,1.18367,13:22:58
5962,1.18366,13:22:58
5963,1.18367,13:22:59
5964,1.18368,13:22:59
5965,1.18369,13:22:59
5966,1.18370,13:22:59
5967,1.18371,13:22:59
5968,1.18370,13:22:59
5969,1.18369,13:22:59
5970,1.18368,13:23:00
5971,1.18369,13:22:55
5972,1.18368,13:22:55
5973,1.18369,13:22:55
5974,1.18370,13:22:56
5975,1.18369,13:22:56
5976,1.18370,13:22:56
5977,1.18369,13:22:56
5978,1.18370,13:22:56
5979,1.18369,13:22:56
5980,1.18368,13:22:56
5981,1.18367,13:22:56
5982,1.18366,13:22:56
5983,1.18365,13:22:56
5984,1.18366,13:22:56
5985,1.18365,13:22:56
5986,1.18366,13:22:56
5987,1.18365,13:22:56
5988,1.18366,13:22:56
5989,1.18365,13:22:56
5990,1.18366,13:22:56
5991,1.18365,13:22:57
5992,1.18366,13:22:57
5993,1.18365,13:22:57
5994,1.18364,13:22:57
5995,1.18365,13:22:57
5996,1.18363,13:22:58
5997,1.18364,13:22:58
5998,1.18362,13:22:58
5999,1.18363,13:22:58
6000,1.18362,13:22:58
6001,1.18361,13:22:58
6002,1.18362,13:22:58
6003,1.18361,13:22:58
6004,1.18362,13:22:58
6005,1.18364,13:22:58
6006,1.18365,13:22:58
6007,1.18364,13:22:58
6008,1.18365,13:22:58
6009,1.18366,13:22:58
6010,1.18367,13:22:58
6011,1.18366,13:22:58
6012,1.18367,13:22:58
6013,1.18366,13:22:58
6014,1.18367,13:22:59
6015,1.18368,13:22:59
6016,1.18369,13:22:59
6017,1.18370,13:22:59
6018,1.18371,13:22:59
6019,1.18370,13:22:59
6020,1.18369,13:22:59
6021,1.18369,13:23:00
6022,1.18367,13:23:00
6023,1.18366,13:23:00
6024,1.18365,13:23:01
6025,1.18366,13:23:02
6026,1.18365,13:23:02
6027,1.18364,13:23:02
6028,1.18363,13:23:02
6029,1.18361,13:23:02
6030,1.18362,13:23:02
6031,1.18363,13:23:02
6032,1.18362,13:23:03
6033,1.18361,13:23:03
6034,1.18363,13:23:03
6035,1.18362,13:23:03
6036,1.18363,13:23:04
6037,1.18362,13:23:04
6038,1.18363,13:23:04
6039,1.18362,13:23:05
6040,1.18361,13:23:05
6041,1.18362,13:23:05
6042,1.18361,13:23:05
6043,1.18362,13:23:06
6044,1.18361,13:23:06
6045,1.18360,13:23:07
6046,1.18361,13:23:07
6047,1.18358,13:23:09
6048,1.18360,13:23:09
6049,1.18359,13:23:09
6050,1.13359,13:23:09
6051,1.18357,13:23:09
6052,1.18358,13:23:09
6053,1.18359,13:23:09
6054,1.18360,13:23:09
6055,1.18362,13:23:09
6056,1.18361,13:23:09
6057,1.18360,13:23:10
6058,1.18361,13:23:10
6059,1.18362,13:23:10
6060,1.18364,13:23:10
6061,1.18363,13:23:10
6062,1.18362,13:23:10
6063,1.18363,13:23:10
6064,1.18364,13:23:10
6065,1.18366,13:23:10
6066,1.18365,13:23:10
6067,1.18364,13:23:10
6068,1.18365,13:23:10
6069,1.18366,13:23:10
6070,1.18365,13:23:10
6071,1.18366,13:23:10
6072,1.18365,13:23:10
6073,1.18364,13:23:10
6074,1.18363,13:23:10
6075,1.18364,13:23:10
6076,1.18365,13:23:10
6077,1.18364,13:23:10
6078,1.18365,13:23:11
6079,1.18364,13:23:11
6080,1.18367,13:23:11
6081,1.18366,13:23:11
6082,1.18365,13:23:11
6083,1.18364,13:23:11
6084,1.18365,13:23:11
6085,1.18367,13:23:11
6086,1.18366,13:23:11
6087,1.18365,13:23:11
6088,1.18366,13:23:11
6089,1.18365,13:23:11
6090,1.18366,13:23:11
6091,1.18365,13:23:12
6092,1.18366,13:23:12
6093,1.18365,13:23:12
6094,1.18364,13:23:12
6095,1.18363,13:23:12
6096,1.18364,13:23:12
6097,1.18363,13:23:12
6098,1.18364,13:23:12
6099,1.18365,13:23:12
6100,1.18364,13:23:12
6101,1.18363,13:23:12
6102,1.18362,13:23:13
6103,1.18361,13:23:13
6104,1.18359,13:23:13
6105,1.18358,13:23:13
6106,1.18357,13:23:13
6107,1.18358,13:23:14
6108,1.18359,13:23:14
6109,1.18360,13:23:14
6110,1.18362,13:23:14
6111,1.18360,13:23:14
6112,1.18362,13:23:14
6113,1.18361,13:23:14
6114,1.18360,13:23:14
6115,1.18361,13:23:14
6116,1.18360,13:23:14
6117,1.18362,13:23:14
6118,1.18360,13:23:14
6119,1.18361,13:23:15
6120,1.18362,13:23:15
6121,1.18361,13:23:16
6122,1.18363,13:23:16
6123,1.18364,13:23:16
6124,1.18366,13:23:16
6125,1.18367,13:23:16
6126,1.18365,13:23:16
6127,1.18367,13:23:16
6128,1.18366,13:23:16
6129,1.18367,13:23:17
6130,1.18368,13:23:17
6131,1.18370,13:23:17
6132,1.18369,13:23:17
6133,1.18370,13:23:17
6134,1.18371,13:23:17
6135,1.18372,13:23:17
6136,1.18373,13:23:18
6137,1.18374,13:23:18
6138,1.18375,13:23:18
6139,1.18374,13:23:18
6140,1.18375,13:23:18
6141,1.18374,13:23:18
6142,1.18372,13:23:18
6143,1.18374,13:23:18
6144,1.18372,13:23:18
6145,1.18373,13:23:18
6146,1.18372,13:23:18
6147,1.18371,13:23:18
6148,1.18369,13:23:18
6149,1.18370,13:23:18
6150,1.18366,13:23:18
6151,1.18363,13:23:18
6152,1.18364,13:23:18
6153,1.18363,13:23:18
6154,1.18362,13:23:18
6155,1.18364,13:23:18
6156,1.18365,13:23:18
6157,1.18365,13:23:18
6158,1.18362,13:23:18
6159,1.18361,13:23:18
6160,1.18362,13:23:18
6161,1.18363,13:23:18
6162,1.18362,13:23:18
6163,1.18362,13:23:18
6164,1.13362,13:23:13
6165,1.18361,13:23:18
6166,1.18362,13:23:18
6167,1.18360,13:23:18
6168,1.18362,13:23:18
6169,1.18361,13:23:19
6170,1.18362,13:23:19
6171,1.18361,13:23:19
6172,1.18360,13:23:19
6173,1.18361,13:23:20
6174,1.18360,13:23:20
6175,1.18359,13:23:20
6176,1.18360,13:23:20
6177,1.18359,13:23:20
6178,1.18360,13:23:20
6179,1.18359,13:23:20
6180,1.18360,13:23:20
6181,1.18361,13:23:20
6182,1.18362,13:23:21
6183,1.18361,13:23:21
6184,1.18362,13:23:21
6185,1.18363,13:23:21
6186,1.18362,13:23:21
6187,1.18364,13:23:21
6188,1.18365,13:23:21
6189,1.18366,13:23:21
6190,1.18365,13:23:21
6191,1.18366,13:23:21
6192,1.18365,13:23:21
6193,1.18366,13:23:21
6194,1.18365,13:23:21
6195,1.18366,13:23:21
6196,1.18364,13:23:21
6197,1.18366,13:23:21
6198,1.18365,13:23:21
6199,1.18366,13:23:21
6200,1.18365,13:23:22
6201,1.18364,13:23:22
6202,1.18365,13:23:22
6203,1.18364,13:23:22
6204,1.18363,13:23:22
6205,1.18362,13:23:22
6206,1.18361,13:23:22
6207,1.18362,13:23:22
6208,1.18361,13:23:22
6209,1.18360,13:23:22
6210,1.18361,13:23:22
6211,1.18360,13:23:22
6212,1.18362,13:23:22
6213,1.18361,13:23:22
6214,1.18361,13:23:22
6215,1.18359,13:23:22
6216,1.18360,13:23:22
6217,1.18359,13:23:22
6218,1.18360,13:23:22
6219,1.18361,13:23:22
6220,1.18360,13:23:22
6221,1.18359,13:23:22
6222,1.18360,13:23:22
6223,1.18359,13:23:22
6224,1.18359,13:23:22
6225,1.18358,13:23:22
6226,1.18359,13:23:22
6227,1.18362,13:23:22
6228,1.18360,13:23:22
6229,1.18361,13:23:22
6230,1.18360,13:23:23
6231,1.18361,13:23:23
6232,1.18360,13:23:23
6233,1.18361,13:23:23
6234,1.18359,13:23:23
6235,1.18360,13:23:23
6236,1.18361,13:23:23
6237,1.18360,13:23:23
6238,1.18359,13:23:23
6239,1.18358,13:23:23
6240,1.18359,13:23:23
6241,1.18356,13:23:23
6242,1.18357,13:23:23
6243,1.18358,13:23:23
6244,1.18357,13:23:23
6245,1.18358,13:23:23
6246,1.18359,13:23:23
6247,1.18360,13:23:23
6248,1.18358,13:23:23
6249,1.18359,13:23:23
6250,1.18360,13:23:23
6251,1.18359,13:23:23
6252,1.18360,13:23:23
6253,1.18358,13:23:23
6254,1.18359,13:23:23
6255,1.18357,13:23:23
6256,1.18358,13:23:23
6257,1.18359,13:23:23
6258,1.18360,13:23:23
6259,1.18359,13:23:23
6260,1.18360,13:23:24
6261,1.18358,13:23:24
6262,1.18357,13:23:24
6263,1.18358,13:23:24
6264,1.18359,13:23:24
6265,1.18358,13:23:24
6266,1.18357,13:23:24
6267,1.18356,13:23:24
6268,1.18357,13:23:24
6269,1.18356,13:23:24
6270,1.18354,13:23:24
6271,1.18355,13:23:24
6272,1.18353,13:23:24
6273,1.18354,13:23:24
6274,1.18352,13:23:24
6275,1.18353,13:23:24
6276,1.18354,13:23:24
6277,1.18352,13:23:24
6278,1.18353,13:23:24
6279,1.18352,13:23:24
6280,1.18351,13:23:24
6281,1.18352,13:23:25
6282,1.18351,13:23:25
6283,1.18352,13:23:25
6284,1.18350,13:23:25
6285,1.18351,13:23:25
6286,1.18352,13:23:25
6287,1.18353,13:23:25
6288,1.18354,13:23:25
6289,1.18355,13:23:25
6290,1.18354,13:23:25
6291,1.18355,13:23:25
6292,1.18353,13:23:25
6293,1.18354,13:23:25
6294,1.18355,13:23:25
6295,1.18354,13:23:25
6296,1.18355,13:23:25
6297,1.18352,13:23:25
6298,1.18353,13:23:25
6299,1.18352,13:23:25
6300,1.18353,13:23:25
6301,1.18354,13:23:25
6302,1.18353,13:23:25
6303,1.18354,13:23:25
6304,1.18353,13:23:25
6305,1.18354,13:23:25
6306,1.18353,13:23:25
6307,1.18354,13:23:25
6308,1.18355,13:23:25
6309,1.18354,13:23:25
6310,1.18353,13:23:25
6311,1.18354,13:23:25
6312,1.18355,13:23:25
6313,1.18356,13:23:25
6314,1.18355,13:23:25
6315,1.18356,13:23:25
6316,1.18355,13:23:25
6317,1.18356,13:23:25
6318,1.18355,13:23:25
6319,1.18353,13:23:26
6320,1.18354,13:23:26
6321,1.18355,13:23:26
6322,1.18356,13:23:26
6323,1.18355,13:23:26
6324,1.18356,13:23:26
6325,1.18355,13:23:26
6326,1.18356,13:23:26
6327,1.18355,13:23:26
6328,1.18356,13:23:26
6329,1.18355,13:23:26
6330,1.18356,13:23:26
6331,1.18355,13:23:26
6332,1.18356,13:23:26
6333,1.18357,13:23:26
6334,1.18356,13:23:26
6335,1.18358,13:23:26
6336,1.18357,13:23:26
6337,1.18358,13:23:26
6338,1.18359,13:23:26
6339,1.18358,13:23:26
6340,1.18357,13:23:27
6341,1.18356,13:23:27
6342,1.18357,13:23:27
6343,1.18356,13:23:27
6344,1.18355,13:23:27
6345,1.18359,13:23:27
6346,1.18356,13:23:27
6347,1.18359,13:23:27
6348,1.18357,13:23:27
6349,1.18356,13:23:27
6350,1.18355,13:23:27
6351,1.18356,13:23:27
6352,1.18355,13:23:27
6353,1.18354,13:23:27
6354,1.18355,13:23:27
6355,1.18354,13:23:27
6356,1.18353,13:23:27
6357,1.18354,13:23:27
6358,1.18355,13:23:27
6359,1.18356,13:23:27
6360,1.18355,13:23:27
6361,1.18356,13:23:28
6362,1.18355,13:23:28
6363,1.18356,13:23:28
6364,1.18355,13:23:28
6365,1.18354,13:23:28
6366,1.18353,13:23:28
6367,1.18352,13:23:28
6368,1.18353,13:23:28
6369,1.18352,13:23:28
6370,1.18350,13:23:28
6371,1.18349,13:23:28
6372,1.18350,13:23:28
6373,1.18349,13:23:28
6374,1.18350,13:23:28
6375,1.18348,13:23:28
6376,1.18349,13:23:28
6377,1.18350,13:23:28
6378,1.18349,13:23:28
6379,1.18350,13:23:28
6380,1.18351,13:23:28
6381,1.18350,13:23:28
6382,1.18352,13:23:28
6383,1.18351,13:23:28
6384,1.18350,13:23:28
6385,1.18349,13:23:28
6386,1.18350,13:23:29
6387,1.18349,13:23:29
6388,1.18350,13:23:29
6389,1.18349,13:23:29
6390,1.18350,13:23:29
6391,1.18349,13:23:29
6392,1.18350,13:23:29
6393,1.18351,13:23:29
6394,1.18350,13:23:29
6395,1.18351,13:23:29
6396,1.18355,13:23:29
6397,1.18353,13:23:29
6398,1.18354,13:23:29
6399,1.18358,13:23:29
6400,1.18356,13:23:29
6401,1.18355,13:23:29
6402,1.18356,13:23:29
6403,1.18355,13:23:29
6404,1.18354,13:23:29
6405,1.18355,13:23:29
6406,1.18354,13:23:29
6407,1.18355,13:23:29
6408,1.18354,13:23:29
6409,1.18355,13:23:29
6410,1.18356,13:23:29
6411,1.18356,13:23:30
6412,1.18360,13:23:30
6413,1.18359,13:23:30
6414,1.18359,13:23:30
6415,1.18361,13:23:30
6416,1.18360,13:23:30
6417,1.18359,13:23:31
6418,1.18358,13:23:31
6419,1.18359,13:23:31
6420,1.18360,13:23:31
6421,1.18359,13:23:31
6422,1.18360,13:23:31
6423,1.18361,13:23:31
6424,1.18362,13:23:31
6425,1.18363,13:23:31
6426,1.18362,13:23:31
6427,1.18363,13:23:31
6428,1.18364,13:23:31
6429,1.18365,13:23:31
6430,1.18364,13:23:31
6431,1.18365,13:23:31
6432,1.18364,13:23:32
6433,1.18363,13:23:32
6434,1.18362,13:23:32
6435,1.18361,13:23:32
6436,1.18362,13:23:32
6437,1.18363,13:23:32
6438,1.18364,13:23:32
6439,1.18365,13:23:32
6440,1.18364,13:23:32
6441,1.18365,13:23:33
6442,1.18364,13:23:33
6443,1.18365,13:23:33
6444,1.18367,13:23:33
6445,1.18369,13:23:33
6446,1.18370,13:23:33
6447,1.18371,13:23:33
6448,1.18370,13:23:33
6449,1.18371,13:23:33
6450,1.18370,13:23:33
6451,1.18371,13:23:34
6452,1.18372,13:23:34
6453,1.18371,13:23:34
6454,1.18369,13:23:34
6455,1.18370,13:23:34
6456,1.18369,13:23:34
6457,1.13369,13:23:35
6458,1.18367,13:23:35
6459,1.18366,13:23:35
6460,1.18366,13:23:35
6461,1.18365,13:23:35
6462,1.18366,13:23:35
6463,1.18365,13:23:35
6464,1.18366,13:23:35
6465,1.18364,13:23:35
6466,1.18363,13:23:35
6467,1.18364,13:23:35
6468,1.18362,13:23:35
6469,1.18364,13:23:35
6470,1.18362,13:23:35
6471,1.18361,13:23:35
6472,1.18360,13:23:35
6473,1.18361,13:23:35
6474,1.18360,13:23:35
6475,1.18362,13:23:35
6476,1.18363,13:23:35
6477,1.18362,13:23:35
6478,1.18363,13:23:35
6479,1.18364,13:23:35
6480,1.18363,13:23:36
6481,1.18362,13:23:36
6482,1.18361,13:23:36
6483,1.18362,13:23:36
6484,1.18361,13:23:36
6485,1.18362,13:23:36
6486,1.18361,13:23:36
6487,1.18360,13:23:36
6488,1.18361,13:23:36
6489,1.18364,13:23:36
6490,1.18363,13:23:36
6491,1.18364,13:23:36
6492,1.18363,13:23:36
6493,1.18362,13:23:37
6494,1.18360,13:23:37
6495,1.18359,13:23:37
6496,1.18360,13:23:38
6497,1.18359,13:23:38
6498,1.18360,13:23:38
6499,1.18363,13:23:38
6500,1.18362,13:23:38
6501,1.18361,13:23:38
6502,1.18361,13:23:38
6503,1.18360,13:23:38
6504,1.18361,13:23:38
6505,1.18363,13:23:38
6506,1.18364,13:23:38
6507,1.18363,13:23:38
6508,1.18364,13:23:38
6509,1.18365,13:23:38
6510,1.18364,13:23:38
6511,1.18365,13:23:39
6512,1.18366,13:23:39
6513,1.18367,13:23:40
6514,1.18369,13:23:40
6515,1.18370,13:23:40
6516,1.18369,13:23:40
6517,1.18370,13:23:40
6518,1.18369,13:23:40
6519,1.18370,13:23:40
6520,1.18371,13:23:41
6521,1.18372,13:23:41
6522,1.18373,13:23:41
6523,1.18374,13:23:41
6524,1.18375,13:23:41
6525,1.18374,13:23:41
6526,1.18376,13:23:41
6527,1.18377,13:23:41
6528,1.18376,13:23:41
6529,1.18377,13:23:41
6530,1.18376,13:23:41
6531,1.18375,13:23:41
6532,1.18376,13:23:41
6533,1.18377,13:23:41
6534,1.18379,13:23:41
6535,1.18377,13:23:41
6536,1.18380,13:23:41
6537,1.18379,13:23:41
6538,1.18380,13:23:41
6539,1.18379,13:23:41
6540,1.18380,13:23:41
6541,1.18379,13:23:41
6542,1.18380,13:23:41
6543,1.18379,13:23:41
6544,1.18378,13:23:41
6545,1.18376,13:23:41
6546,1.18377,13:23:41
6547,1.18376,13:23:41
6548,1.18375,13:23:41
6549,1.18376,13:23:41
6550,1.18375,13:23:41
6551,1.18376,13:23:41
6552,1.13376,13:23:41
6553,1.18375,13:23:41
6554,1.18376,13:23:42
6555,1.18375,13:23:42
6556,1.18376,13:23:42
6557,1.18374,13:23:42
6558,1.13374,13:23:42
6559,1.18376,13:23:42
6560,1.18377,13:23:42
6561,1.18377,13:23:42
6562,1.18376,13:23:42
6563,1.18377,13:23:42
6564,1.18376,13:23:42
6565,1.18377,13:23:42
6566,1.18378,13:23:42
6567,1.18377,13:23:42
6568,1.18378,13:23:42
6569,1.18380,13:23:42
6570,1.18378,13:23:42
6571,1.18380,13:23:42
6572,1.18379,13:23:42
6573,1.18381,13:23:42
6574,1.18380,13:23:42
6575,1.18379,13:23:43
6576,1.18378,13:23:43
6577,1.18377,13:23:43
6578,1.18378,13:23:43
6579,1.18377,13:23:43
6580,1.18376,13:23:44
6581,1.18377,13:23:44
6582,1.18375,13:23:44
6583,1.18376,13:23:44
6584,1.18375,13:23:44
6585,1.18376,13:23:44
6586,1.18375,13:23:44
6587,1.18376,13:23:44
6588,1.18375,13:23:45
6589,1.18374,13:23:45
6590,1.18375,13:23:45
6591,1.18374,13:23:45
6592,1.18375,13:23:45
6593,1.18372,13:23:45
6594,1.18371,13:23:45
6595,1.18372,13:23:45
6596,1.18373,13:23:45
6597,1.18370,13:23:45
6598,1.18371,13:23:45
6599,1.18372,13:23:45
6600,1.18374,13:23:45
6601,1.18373,13:23:45
6602,1.18374,13:23:45
6603,1.18373,13:23:45
6604,1.18371,13:23:45
6605,1.18372,13:23:45
6606,1.18374,13:23:45
6607,1.18375,13:23:45
6608,1.18374,13:23:45
6609,1.18375,13:23:45
6610,1.18374,13:23:45
6611,1.18373,13:23:45
6612,1.18372,13:23:45
6613,1.18373,13:23:45
6614,1.18371,13:23:45
6615,1.18372,13:23:45
6616,1.18373,13:23:45
6617,1.18372,13:23:45
6618,1.18374,13:23:45
6619,1.18373,13:23:46
6620,1.18374,13:23:46
6621,1.18373,13:23:46
6622,1.18372,13:23:46
6623,1.18373,13:23:46
6624,1.18372,13:23:46
6625,1.18373,13:23:46
6626,1.18372,13:23:46
6627,1.18371,13:23:46
6628,1.18372,13:23:46
6629,1.18373,13:23:46
6630,1.18372,13:23:47
6631,1.18371,13:23:47
6632,1.18372,13:23:48
6633,1.18371,13:23:48
6634,1.18372,13:23:48
6635,1.18371,13:23:48
6636,1.18369,13:23:48
6637,1.18370,13:23:48
6638,1.18369,13:23:48
6639,1.18370,13:23:48
6640,1.18368,13:23:48
6641,1.18369,13:23:48
6642,1.18370,13:23:48
6643,1.18369,13:23:49
6644,1.18370,13:23:49
6645,1.18369,13:23:49
6646,1.18368,13:23:49
6647,1.18367,13:23:49
6648,1.18366,13:23:49
6649,1.18367,13:23:49
6650,1.18366,13:23:49
6651,1.18367,13:23:49
6652,1.18366,13:23:49
6653,1.18367,13:23:49
6654,1.18366,13:23:49
6655,1.18365,13:23:49
6656,1.18366,13:23:49
6657,1.18367,13:23:50
6658,1.18365,13:23:50
6659,1.18366,13:23:50
6660,1.18365,13:23:51
6661,1.18366,13:23:51
6662,1.18365,13:23:51
6663,1.18363,13:23:51
6664,1.18364,13:23:51
6665,1.18363,13:23:51
6666,1.18361,13:23:51
6667,1.18362,13:23:51
6668,1.18360,13:23:51
6669,1.18362,13:23:51
